wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol
5511,7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5
5512,7.5,0.29,0.31,8.95,0.055,20,151,0.9968,3.08,0.54,9.3
5513,7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6
5514,6.2,0.47,0.19,8.3,0.029,24,142,0.992,3.22,0.45,12.3
5515,6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6
5516,7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4
5517,6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1
5518,7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7
5519,7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8
5520,5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5
5521,5.1,0.26,0.33,1.1,0.027,46,113,0.98946,3.35,0.43,11.4
5522,7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3
5523,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9
5524,7,0.22,0.28,1.5,0.037,29,115,0.9927,3.11,0.55,10.5
5525,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11
5526,9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5
5527,7.1,0.12,0.32,9.6,0.054,64,162,0.9962,3.4,0.41,9.4
5528,6.4,0.31,0.53,8.8,0.057,36,221,0.99642,3.17,0.44,9.1
5529,8.5,0.18,0.3,1.1,0.028,34,95,0.99272,2.83,0.36,10
5530,7.1,0.27,0.28,1.25,0.023,3,89,0.98993,2.95,0.3,11.4
5531,6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12
5532,7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2
5533,7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5
5534,7.1,0.24,0.41,17.8,0.046,39,145,0.9998,3.32,0.39,8.7
5535,8.3,0.14,0.45,1.5,0.039,18,98,0.99215,3.02,0.56,11
5536,8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1
5537,7.4,0.27,0.28,1.8,0.04,45,121,0.99043,3.02,0.4,11.9
5538,8,0.27,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9
5539,6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7
5540,6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6
5541,9.9,0.49,0.23,2.4,0.087,19,115,0.9948,2.77,0.44,9.4
5542,9.2,0.22,0.4,2.4,0.054,18,151,0.9952,3.04,0.46,9.3
5543,7.4,0.17,0.4,5.5,0.037,34,161,0.9935,3.05,0.62,11.5
5544,7.6,0.37,0.51,11.7,0.094,58,181,0.99776,2.91,0.51,9
5545,6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8
5546,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9
5547,6.1,0.3,0.56,2.7,0.046,46,184,0.9924,3.31,0.57,10.9
5548,7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4
5549,6.9,0.115,0.35,5.4,0.048,36,108,0.9939,3.32,0.42,10.2
5550,6.7,0.24,0.41,9.4,0.04,49,166,0.9954,3.12,0.61,9.9
5551,6,0.395,0,1.4,0.042,7,55,0.99135,3.37,0.38,11.2
5552,6.9,0.2,0.5,10,0.036,78,167,0.9964,3.15,0.55,10.2
5553,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9
5554,9.8,0.36,0.46,10.5,0.038,4,83,0.9956,2.89,0.3,10.1
5555,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2
5556,7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2
5557,6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9
5558,6,0.67,0.07,1.2,0.06,9,108,0.9931,3.11,0.35,8.7
5559,6.6,0.22,0.28,12.05,0.058,25,125,0.99856,3.45,0.45,9.4
5560,6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9
5561,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9
5562,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8
5563,7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9
5564,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2
5565,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9
5566,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11
5567,7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5
5568,6.3,0.3,0.19,7.7,0.049,47,184,0.99514,3.22,0.48,9.5
5569,7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9
5570,7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3
5571,6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9
5572,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5
5573,7.6,0.15,0.4,1.3,0.036,24,112,0.9932,3.14,0.76,10
5574,7.4,0.31,0.48,14.2,0.042,62,204,0.9983,3.06,0.59,9.4
5575,8.4,0.28,0.4,8.9,0.048,33,146,0.9988,3.4,0.46,9.3
5577,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5
5578,6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5
5579,7.5,0.24,0.62,10.6,0.045,51,153,0.99779,3.16,0.44,8.8
5580,6.3,0.2,0.37,11.8,0.045,58,130,0.99519,3.2,0.35,10.8
5581,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4
5582,7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10
5583,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6
5584,7.7,0.39,0.3,5.2,0.037,29,131,0.9943,3.38,0.44,11
5585,7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7
5586,7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8
5587,8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8
5588,6.1,0.32,0.37,1.8,0.051,13,200,0.9945,3.49,0.44,10.5
5589,8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5
5590,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2
5591,7.4,0.15,0.42,1.7,0.045,49,154,0.992,3,0.6,10.4
5592,5.7,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75
5593,6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8
5594,6.6,0.39,0.39,11.9,0.057,51,221,0.99851,3.26,0.51,8.9
5595,6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11
5596,6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2
5597,7.6,0.67,0.14,1.5,0.074,25,168,0.9937,3.05,0.51,9.3
5598,8,0.61,0.38,12.1,0.301,24,220,0.9993,2.94,0.48,9.2
5599,6,0.26,0.15,1.3,0.06,51,154,0.99354,3.14,0.51,8.7
5600,8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7
5601,6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6
5602,6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8
5603,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10
5604,6.7,0.16,0.37,1.3,0.036,45,125,0.98964,3.19,0.51,12.4
5605,6.6,0.3,0.25,8,0.036,21,124,0.99362,3.06,0.38,10.8
5606,6.8,0.18,0.37,1.5,0.027,37,93,0.992,3.3,0.45,10.8
5607,6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7
5608,6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6
5609,6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2
5610,5.8,0.275,0.3,5.4,0.043,41,149,0.9926,3.33,0.42,10.8
5611,6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5
5612,5.2,0.335,0.2,1.7,0.033,17,74,0.99002,3.34,0.48,12.3
5613,7.4,0.21,0.3,8.1,0.047,13,114,0.9941,3.12,0.35,10.5
5614,7.7,0.4,0.27,4.5,0.034,27,95,0.99175,3.21,0.59,12.3
5615,7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3
5616,6.3,0.2,0.4,1.5,0.037,35,107,0.9917,3.46,0.5,11.4
5617,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1
5618,9.2,0.23,0.3,1.1,0.031,40,99,0.9929,2.94,0.3,10.4
5619,6.4,0.43,0.32,1.4,0.048,10,67,0.992,3.08,0.41,11.4
5620,7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2
5621,6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4
5622,7.2,0.34,0.3,8.4,0.051,40,167,0.99756,3.48,0.62,9.7
5623,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6
5624,7.3,0.17,0.36,8.2,0.028,44,111,0.99272,3.14,0.41,12.4
5625,8.1,0.24,0.32,10.5,0.03,34,105,0.99407,3.11,0.42,11.8
5626,8,0.3,0.49,9.4,0.046,47,188,0.9964,3.14,0.48,10
5627,7.5,0.34,0.28,4,0.028,46,100,0.98958,3.2,0.5,13.2
5628,6.6,0.21,0.31,11.4,0.039,46,165,0.99795,3.41,0.44,9.8
5629,6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9
5630,7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12
5631,6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5
5632,8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3
5633,7.6,0.23,0.49,10,0.036,45,182,0.9967,3.08,0.58,9.6
5634,5.9,0.18,0.29,4.6,0.032,68,137,0.99159,3.21,0.38,11.3
5635,6.2,0.27,0.47,1.2,0.146,28,105,0.99224,3.23,0.51,10.1
5636,5.6,0.175,0.29,0.8,0.043,20,67,0.99112,3.28,0.48,9.9
5637,4.8,0.26,0.23,10.6,0.034,23,111,0.99274,3.46,0.28,11.5
5638,6.3,0.25,0.53,1.8,0.021,41,101,0.98931500000000006,3.19,0.31,13
5639,5.9,0.26,0.27,18.2,0.048,52,168,0.9993,3.35,0.44,9.4
5640,6.1,0.2,0.17,1.6,0.048,46,129,0.991,3.3,0.43,11.4
5641,6.4,0.21,0.3,5.6,0.044,43,160,0.9949,3.6,0.41,10.6
5642,7.3,0.26,0.53,12.7,0.047,60.5,164.5,0.9984,3.06,0.45,9.1
5643,8.2,0.34,0.49,8,0.046,55,223,0.996,3.08,0.52,10.7
5644,6.7,0.13,0.57,6.6,0.056,60,150,0.99548,2.96,0.43,9.4
5645,6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.133333333333301
5646,7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5
5647,7.2,0.585,0.2,10.4,0.086,17,94,0.99681,3.13,0.4,9.4
5648,6.7,0.23,0.25,1.6,0.036,28,143,0.99256,3.3,0.54,10.3
5649,7.4,0.38,0.27,7.5,0.041,24,160,0.99535,3.17,0.43,10
5650,6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5
5651,7.1,0.21,0.37,2.4,0.026,23,100,0.9903,3.15,0.38,11.4
5652,7.4,0.19,0.49,9.3,0.03,26,132,0.994,2.99,0.32,11
5653,6,0.495,0.27,5,0.157,17,129,0.99396,3.03,0.36,9.3
5654,7.5,0.28,0.78,12.1,0.041,53,161,0.99838,2.98,0.44,8.7
5655,6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7
5656,6.3,0.17,0.42,2.8,0.028,45,107,0.9908,3.27,0.43,11.8
5657,6.8,0.23,0.4,1.6,0.047,5,133,0.993,3.23,0.7,11.4
5658,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2
5659,7.3,0.2,0.29,19.9,0.039,69,237,1.00037,3.1,0.48,9.2
5660,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,11
5661,8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4
5662,5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5
5663,6.3,0.33,0.2,5.8,0.04,24,144,0.99425,3.15,0.63,9.9
5664,7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2
5665,5.7,0.4,0.35,5.1,0.026,17,113,0.99052,3.18,0.67,12.4
5666,7.7,0.275,0.3,1,0.039,19,75,0.992,3.01,0.56,10.7
5667,5.4,0.255,0.33,1.2,0.051,29,122,0.99048,3.37,0.66,11.3
5668,7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2
5669,6.3,0.22,0.34,5,0.032,36,93,0.99012,3.27,0.36,13.5
5670,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5
5671,7.1,0.3,0.49,1.6,0.045,31,100,0.9942,3.4,0.59,10.2
5672,7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9
5673,6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9
5674,8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,12.4
5675,6,0.2,0.26,1.1,0.033,38,67,0.98954,3.14,0.38,11.5
5676,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2
5677,7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5
5678,7.6,0.36,0.49,11.3,0.046,87,221,0.9984,3.01,0.43,9.2
5679,8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2
5680,7.1,0.49,0.22,2,0.047,146.5,307.5,0.9924,3.24,0.37,11
5681,6.3,0.19,0.28,1.8,0.022,28,158,0.9907,3.2,0.64,11.4
5682,6.3,0.18,0.24,3.4,0.053,20,119,0.99373,3.11,0.52,9.2
5683,7.4,0.32,0.22,1.7,0.051,50,179,0.9955,3.28,0.69,8.9
5684,6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1
5685,5.1,0.42,0.01,1.5,0.017,25,102,0.9894,3.38,0.36,12.3
5686,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9
5687,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7
5688,6.4,0.21,0.5,11.6,0.042,45,153,0.9972,3.15,0.43,8.8
5689,5.9,0.44,0.36,2.5,0.03,12,73,0.99201,3.22,0.48,10.8
5690,7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1
5691,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5
5692,6.9,0.19,0.4,1.4,0.036,14,55,0.9909,3.08,0.68,11.5
5693,6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2
5694,5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4
5695,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9
5696,6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6
5697,7.4,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1
5698,5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9
5699,7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4
5700,6,0.29,0.25,1.4,0.033,30,114,0.98794,3.08,0.43,13.2
5701,6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3
5702,5.6,0.3,0.1,6.4,0.043,34,142,0.99382,3.14,0.48,9.8
5703,6.7,0.35,0.32,9,0.032,29,113,0.99188,3.13,0.65,12.9
5704,7.4,0.2,0.43,7.8,0.045,27,153,0.9964,3.19,0.55,9
5705,7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4
5706,6.4,0.22,0.32,12,0.066,57,158,0.9992,3.6,0.43,9
5707,6.9,0.32,0.16,1.4,0.051,15,96,0.994,3.22,0.38,9.5
5708,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12
5709,5.9,0.19,0.37,0.8,0.027,3,21,0.9897,3.09,0.31,10.8
5711,7.6,0.31,0.27,5.8,0.036,23,109,0.99399,3.34,0.54,11
5712,7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7
5713,6.9,0.23,0.35,6.9,0.03,45,116,0.99244,2.8,0.54,11
5714,7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2
5715,6.8,0.22,0.49,0.9,0.052,26,128,0.991,3.25,0.35,11.4
5716,5.8,0.29,0.15,1.1,0.029,12,83,0.9898,3.3,0.4,11.4
5717,7.2,0.33,0.28,1.4,0.034,26,109,0.99246,3.28,0.57,10.6
5718,6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4
5719,7.8,0.28,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8
5720,6,0.33,0.27,0.8,0.185,12,188,0.9924,3.12,0.62,9.4
5721,5.5,0.12,0.33,1,0.038,23,131,0.99164,3.25,0.45,9.8
5722,6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7
5723,6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4
5724,7.1,0.2,0.31,7.4,0.053,32,211,0.99587,3.31,0.59,10.4
5725,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8
5726,7,0.24,0.24,1.8,0.047,29,91,0.99251,3.3,0.43,9.9
5727,8,0.19,0.36,1.8,0.05,16,84,0.9936,3.15,0.45,9.8
5728,7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4
5729,6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5
5730,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2
5731,6.9,0.23,0.4,7.5,0.04,50,151,0.9927,3.11,0.27,11.4
5732,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5
5733,7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7
5734,6.7,0.21,0.48,14.8,0.05,31,195,0.99942,2.95,0.75,8.8
5735,6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2
5736,7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2
5737,6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7
5738,7.6,0.35,0.47,13.3,0.037,42,116,0.99822,3.04,0.5,9.2
5739,6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3
5740,6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9
5741,6.8,0.25,0.38,8.1,0.046,24,155,0.9956,3.33,0.59,10.2
5742,8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3
5743,8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3
5744,7.1,0.31,0.17,1,0.042,21,144,0.99304,3.13,0.4,9.6
5745,4.8,0.225,0.38,1.2,0.074,47,130,0.99132,3.31,0.4,10.3
5746,5.7,0.695,0.06,6.8,0.042,9,84,0.99432,3.44,0.44,10.2
5747,6.9,0.32,0.3,1.8,0.036,28,117,0.99269,3.24,0.48,11
5748,6.9,0.29,0.32,5.8,0.04,16,112,0.993,3.04,0.58,11.2
5749,6.7,0.37,0.41,6.3,0.061,22,149,0.9953,3.16,0.47,9.6
5750,6.8,0.16,0.18,1.8,0.046,31,114,0.99226,3.27,0.55,10.8
5751,6,0.17,0.29,9.7,0.044,33,98,0.99536,3.12,0.36,9.2
5752,5.9,0.23,0.24,3.8,0.038,61,152,0.99139,3.31,0.5,11.3
5753,6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2
5754,6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2
5755,5.8,0.385,0.25,3.7,0.031,38,122,0.99128,3.2,0.63,11.2
5756,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2
5757,6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5
5758,7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9
5759,5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13
5760,6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6
5761,7.2,0.51,0.24,10,0.093,35,197,0.9981,3.41,0.47,9
5762,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4
5763,6,0.11,0.47,10.6,0.052,69,148,0.9958,2.91,0.34,9.3
5764,6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7
5765,7.4,0.24,0.22,10.7,0.042,26,81,0.9954,2.86,0.36,9.7
5766,7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5
5767,5.9,0.24,0.3,2,0.033,28,92,0.99225,3.39,0.69,10.9
5768,9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8
5769,6.6,0.32,0.26,4.6,0.031,26,120,0.99198,3.4,0.73,12.5
5770,6.2,0.35,0.2,18.1,0.069,33,158,0.99908,3.15,0.5,8.8
5771,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1
5772,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5
5773,7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6
5774,7.4,0.41,0.66,10.8,0.051,77,194,0.9976,3.05,0.46,8.7
5775,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6
5776,7.6,0.48,0.37,0.8,0.037,4,100,0.9902,3.03,0.39,11.4
5777,4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667
5778,6.9,0.41,0.22,4.2,0.031,10,102,0.993,3,0.86,11.6
5779,7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2
5780,6.9,0.34,0.3,4.7,0.029,34,148,0.99165,3.36,0.49,12.3
5781,6.7,0.31,0.18,7.7,0.043,57,200,0.99566,3.17,0.44,9.4
5782,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3
5783,7.2,0.31,0.26,7.3,0.05,37,157,0.99625,3.09,0.43,9
5784,6.3,0.3,0.24,6.6,0.04,38,141,0.995,3.22,0.47,9.5
5785,7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6
5786,6.4,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5
5787,6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7
5788,5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9
5789,8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6
5790,6.2,0.23,0.35,0.7,0.051,24,111,0.9916,3.37,0.43,11
5791,7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9
5792,6.6,0.31,0.28,1.4,0.035,28,107,0.98836,3,0.4,13.2
5793,6.9,0.29,0.41,7.8,0.046,52,171,0.99537,3.12,0.51,9.6
5794,6.6,0.23,0.2,11.4,0.044,45,131,0.99604,2.96,0.51,9.7
5795,9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9
5796,6.8,0.21,0.26,11.7,0.038,61,152,0.99523,3.02,0.56,10.5
5797,7.9,0.51,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10
5798,5.9,0.23,0.24,1.6,0.037,32,115,0.99076,3.21,0.51,11.4
5799,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6
5800,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5
5801,9.4,0.24,0.29,8.5,0.037,124,208,0.99395,2.9,0.38,11
5802,6.1,0.41,0.14,10.4,0.037,18,119,0.996,3.38,0.45,10
5803,7,0.23,0.28,2.7,0.053,16,92,0.99372,3.18,0.56,9.3
5804,8.9,0.33,0.32,1.5,0.047,11,200,0.9954,3.19,0.46,9.4
5805,6.5,0.32,0.34,5.7,0.044,27,91,0.99184,3.28,0.6,12
5806,7,0.39,0.21,10.7,0.098,13,91,0.99657,3.03,0.47,9.3
5807,6.1,0.41,0.2,12.6,0.032,54,136,0.99516,2.91,0.43,10.6
5808,7.2,0.21,0.37,1.6,0.049,23,94,0.9924,3.16,0.48,10.9
5809,7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7
5810,8.6,0.27,0.46,6.1,0.032,13,41,0.993,2.89,0.34,10.9
5811,6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4
5812,6.9,0.28,0.4,8.2,0.036,15,95,0.9944,3.17,0.33,10.2
5813,6.1,0.6,0.12,1.8,0.05,11,76,0.99268,3.42,0.48,10.4
5814,7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6
5815,7.2,0.15,0.33,1.1,0.027,16,63,0.9937,3.37,0.4,9.9
5816,5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1
5817,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5
5818,5.9,0.27,0.27,5,0.035,14,97,0.99058,3.1,0.33,11.8
5819,7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,0.55,11
5820,6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7
5821,6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5
5822,5.4,0.375,0.4,3.3,0.054,29,147,0.99482,3.42,0.52,9.1
5823,6.9,0.16,0.35,1.3,0.043,21,182,0.9927,3.25,0.62,10.8
5824,6,0.31,0.24,3.3,0.041,25,143,0.9914,3.31,0.44,11.3
5825,7.6,0.37,0.34,3.2,0.028,42,162,0.9903,3.01,0.33,12.4
5826,7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5
5827,5.9,0.22,0.29,4.2,0.037,69,144,0.99214,3.13,0.74,10.8
5828,8.4,0.22,0.28,18.8,0.028,55,130,0.998,2.96,0.35,11.6
5829,7.2,0.15,0.38,1.2,0.038,18,110,0.9917,3.19,0.43,11.1
5830,6.4,0.33,0.44,8.9,0.055,52,164,0.99488,3.1,0.48,9.6
5831,6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4
5832,7.4,0.22,0.27,1.6,0.057,45,98,0.99299,3.29,0.44,9.9
5833,8,0.33,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2
5834,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7
