wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality
3719,7.2,0.21,0.41,1.3,0.036,33,85,0.992,3.17,0.51,10.4,5
3720,6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,5
3721,6,0.27,0.15,1.5,0.056,35,128,0.9936,3.12,0.45,8.8,5
3722,6.8,0.32,0.34,1.2,0.044,14,67,0.9919,3.05,0.47,10.6,4
3723,7.1,0.26,0.31,2.2,0.044,29,128,0.9937,3.34,0.64,10.9,8
3724,6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,5
3725,8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6
3726,6.9,0.31,0.33,12.7,0.038,33,116,0.9954,3.04,0.65,10.4,6
3727,7.1,0.26,0.37,5.5,0.025,31,105,0.99082,3.06,0.33,12.6,8
3728,5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,4
3729,6.5,0.21,0.4,7.3,0.041,49,115,0.99268,3.21,0.43,11,6
3730,7.4,0.16,0.31,6.85,0.059,31,131,0.9952,3.29,0.34,9.7,5
3731,5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6
3732,6.7,0.43,0.23,5,0.157,49,145,0.99471,3.17,0.49,9.4,5
3733,8.7,0.45,0.4,1.5,0.067,17,100,0.9957,3.27,0.57,10.1,6
3734,7.6,0.4,0.27,5.2,0.03,32,101,0.99172,3.22,0.62,12.3,7
3735,5.4,0.24,0.18,2.3,0.05,22,145,0.99207,3.24,0.46,10.3,5
3736,6.7,0.28,0.42,3.5,0.035,43,105,0.99021,3.18,0.38,12.2,6
3737,7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5
3738,6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5
3739,6.4,0.24,0.27,1.5,0.04,35,105,0.98914,3.13,0.3,12.4,6
3740,6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6
3741,6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,3
3742,5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,6
3743,6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,5
3744,6.2,0.37,0.22,8.3,0.025,36,216,0.9964,3.33,0.6,9.6,6
3745,6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5
3746,6.7,0.41,0.01,2.8,0.048,39,137,0.9942,3.24,0.35,9.5,5
3747,9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5
3748,8.4,0.58,0.27,12.15,0.033,37,116,0.9959,2.99,0.39,10.8,6
3749,7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1,5
3750,7.6,0.3,0.25,4.3,0.054,22,111,0.9956,3.12,0.49,9.2,5
3751,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6
3752,7.9,0.26,0.41,15.15,0.04,38,216,0.9976,2.96,0.6,10,6
3753,6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5
3754,6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6
3755,7,0.2,0.37,2,0.03,26,136,0.9932,3.28,0.61,10.2,6
3756,7.3,0.18,0.65,1.4,0.046,28,157,0.9946,3.33,0.62,9.4,6
3757,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7
3758,6.4,0.4,0.19,3.2,0.033,28,124,0.9904,3.22,0.54,12.7,7
3759,6.7,0.19,0.39,1,0.032,14,71,0.98912,3.31,0.38,13,7
3760,6.6,0.13,0.3,4.9,0.058,47,131,0.9946,3.51,0.45,10.3,6
3761,8.1,0.2,0.3,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,5
3762,6.8,0.11,0.27,8.6,0.044,45,104,0.99454,3.2,0.37,9.9,6
3763,7.1,0.19,0.28,3.6,0.033,16,78,0.993,2.91,0.78,11.4,6
3764,6.8,0.29,0.32,1.8,0.032,18,130,0.99095,3.05,0.62,11.2,6
3765,7.6,0.2,0.26,4.5,0.086,37,133,0.9963,3.15,0.42,9.2,5
3766,7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5,6
3767,6.7,0.24,0.32,10.3,0.079,37,122,0.99662,3.02,0.45,8.8,5
3768,8.2,0.23,0.4,1.2,0.027,36,121,0.992,3.12,0.38,10.7,6
3769,6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5
3770,6.2,0.28,0.51,7.9,0.056,49,206,0.9956,3.18,0.52,9.4,5
3771,6.6,0.25,0.41,7.4,0.043,29,151,0.9946,3.15,0.6,10.2,7
3772,6.5,0.34,0.36,11,0.052,53,247,0.9984,3.44,0.55,9.3,6
3773,6.7,0.16,0.28,2.5,0.046,40,153,0.9921,3.38,0.51,11.4,7
3774,5.8,0.27,0.22,12.7,0.058,42,206,0.9946,3.32,0.38,12.3,6
3775,7.2,0.23,0.19,13.7,0.052,47,197,0.99865,3.12,0.53,9,5
3776,6.6,0.26,0.28,9.4,0.028,13,121,0.99254,3.17,0.34,12.1,6
3777,7.8,0.23,0.28,4.75,0.042,45,166,0.9928,2.96,0.4,11.5,5
3778,6,0.21,0.3,8.7,0.036,47,127,0.99368,3.18,0.39,10.6,5
3779,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6
3780,7.3,0.3,0.33,2.3,0.043,28,125,0.99084,3.34,0.44,12.6,7
3781,8.3,0.4,0.38,1.1,0.038,15,75,0.9934,3.03,0.43,9.2,5
3782,4.7,0.145,0.29,1,0.042,35,90,0.9908,3.76,0.49,11.3,6
3783,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4
3784,5.6,0.24,0.34,2,0.041,14,73,0.98981,3.04,0.45,11.6,7
3785,9.2,0.35,0.39,0.9,0.042,15,61,0.9924,2.96,0.28,10.4,4
3786,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7
3787,4.8,0.29,0.23,1.1,0.044,38,180,0.98924,3.28,0.34,11.9,6
3788,7.2,0.32,0.4,8.7,0.038,45,154,0.99568,3.2,0.47,10.4,6
3789,8.2,0.52,0.34,1.2,0.042,18,167,0.99366,3.24,0.39,10.6,5
3790,6.7,0.34,0.4,2.1,0.033,34,111,0.98924,2.97,0.48,12.2,7
3791,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7
3792,8.4,0.2,0.31,2.8,0.054,16,89,0.99416,2.96,0.45,9.5,6
3793,5.9,0.46,0.14,2.7,0.042,27,160,0.9931,3.46,0.51,10.6,7
3794,7.2,0.43,0.24,6.7,0.058,40,163,0.995,3.2,0.41,9.9,5
3795,6.5,0.26,0.74,13.3,0.044,68,224,0.9972,3.18,0.54,9.5,6
3796,6.6,0.21,0.36,0.8,0.034,48,113,0.99165,3.24,0.68,10.5,6
3797,6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5
3798,8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,7
3799,6.5,0.25,0.27,17.4,0.064,29,140,0.99776,3.2,0.49,10.1,6
3800,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6
3801,7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5
3802,6.3,0.2,0.3,5.9,0.034,35,152,0.99642,3.47,0.4,8.5,6
3803,6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5
3804,7.2,0.17,0.28,17.55,0.05,33,154,0.99971,2.94,0.43,9,7
3805,6.5,0.27,0.19,4.2,0.046,6,114,0.9955,3.25,0.35,8.6,4
3806,6.6,0.31,0.37,6.2,0.052,13,164,0.99602,3.24,0.39,8.8,4
3807,6.3,0.19,0.29,2,0.022,33,96,0.98902,3.04,0.54,12.8,7
3808,7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
3809,7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,6
3810,6.4,0.33,0.28,1.1,0.038,30,110,0.9917,3.12,0.42,10.5,6
3811,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7
3812,7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,0.49,9.8,5
3813,7.1,0.15,0.34,5.3,0.034,33,104,0.9953,3.37,0.52,9.3,7
3814,6.8,0.17,0.34,2,0.04,38,111,0.99,3.24,0.45,12.9,6
3815,5.8,0.19,0.33,4.2,0.038,49,133,0.99107,3.16,0.42,11.3,7
3816,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,6
3817,7.3,0.24,0.34,7.5,0.048,29,152,0.9962,3.1,0.54,9,5
3818,6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3,5
3819,6.2,0.41,0.22,1.9,0.023,5,56,0.98928,3.04,0.79,13,7
3820,6.3,0.29,0.14,7.05,0.045,50,177,0.99564,3.23,0.42,9,5
3821,7.4,0.16,0.49,1.2,0.055,18,150,0.9917,3.23,0.47,11.2,6
3822,7,0.18,0.49,5.3,0.04,34,125,0.9914,3.24,0.4,12.2,6
3823,7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5
3824,6.6,0.34,0.25,4.8,0.038,16,121,0.99198,3.36,0.71,12.6,6
3825,6.2,0.33,0.29,1.3,0.042,26,138,0.9956,3.77,0.64,9.5,5
3826,8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,5
3827,6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5
3828,7.3,0.34,0.21,3.2,0.05,14,136,0.9936,3.25,0.44,10.2,5
3829,8.3,0.2,0.74,4.45,0.044,33,130,0.9924,3.25,0.42,12.2,6
3830,7,0.32,0.24,6.2,0.048,31,228,0.9957,3.23,0.62,9.4,6
3831,6.5,0.18,0.31,1.7,0.044,30,127,0.9928,3.49,0.5,10.2,7
3832,6.8,0.16,0.36,1.3,0.034,32,98,0.99058,3.02,0.58,11.3,6
3833,6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,7
3834,7,0.15,0.29,16.4,0.058,45,110,0.9978,3.15,0.37,9.7,6
3835,8,0.34,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,6
3836,9.6,0.655,0.21,2,0.039,21,120,0.99188,3,1,12.6,6
3837,5.4,0.5,0.13,5,0.028,12,107,0.99079,3.48,0.88,13.5,7
3838,7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5
3839,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7
3840,6.5,0.38,0.53,1.4,0.142,5,69,0.9926,3.14,0.52,10.1,4
3841,6.4,0.29,0.24,3.2,0.037,31,95,0.98942,2.9,0.66,12.6,7
3842,5.7,0.16,0.26,6.3,0.043,28,113,0.9936,3.06,0.58,9.9,6
3843,5.3,0.33,0.3,1.2,0.048,25,119,0.99045,3.32,0.62,11.3,6
3844,7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6
3845,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7
3846,6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6
3847,6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6
3848,6.9,0.33,0.62,7.5,0.038,46,132,0.99143,3.23,0.43,13.4,7
3849,6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6,7
3850,6.8,0.45,0.3,11.8,0.094,23,97,0.997,3.09,0.44,9.6,5
3851,6.8,0.19,0.33,1.3,0.031,22,87,0.98987,3.08,0.62,12.3,7
3852,5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,6
3853,5.7,0.39,0.25,4.9,0.033,49,113,0.98966,3.26,0.58,13.1,7
3854,7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,5
3855,8,0.2,0.4,5.2,0.055,41,167,0.9953,3.18,0.4,10.6,7
3856,7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6
3857,6.1,0.28,0.23,4.2,0.038,13,95,0.98898,2.97,0.7,13.1,6
3858,7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,8
3859,6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,4
3860,8.4,0.32,0.35,11.7,0.029,3,46,0.99439,3.02,0.34,11.8,6
3861,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6
3862,5.9,0.54,0,0.8,0.032,12,82,0.99286,3.25,0.36,8.8,5
3863,7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7
3864,6.6,0.33,0.24,16.05,0.045,31,147,0.99822,3.08,0.52,9.2,5
3865,6.2,0.2,0.28,1.1,0.039,24,78,0.9899,3.36,0.47,12.1,6
3866,7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5
3867,6.7,0.35,0.48,8.8,0.056,35,167,0.99628,3.04,0.47,9.4,5
3868,6.3,0.28,0.34,8.1,0.038,44,129,0.99248,3.26,0.29,12.1,6
3869,6.7,0.46,0.18,2.4,0.034,25,98,0.9896,3.08,0.44,12.6,7
3870,6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6
3871,5.8,0.26,0.24,9.2,0.044,55,152,0.9961,3.31,0.38,9.4,5
3872,6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6
3873,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5
3874,7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8
3875,6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6
3876,7.6,0.32,0.35,1.6,0.092,24,138,0.99438,3.19,0.44,9.8,5
3877,5.9,0.3,0.47,7.85,0.03,19,133,0.9933,3.52,0.43,11.5,7
3878,8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7
3879,7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7
3880,5.2,0.2,0.27,3.2,0.047,16,93,0.99235,3.44,0.53,10.1,7
3881,6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,5
3882,7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5
3883,6.2,0.3,0.21,1.1,0.032,31,111,0.9889,2.97,0.42,12.2,6
3884,6,0.39,0.17,12,0.046,65,246,0.9976,3.15,0.38,9,6
3885,7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,7
3886,5.5,0.3,0.25,1.9,0.029,33,118,0.98972,3.36,0.66,12.5,6
3887,7.5,0.27,0.36,7,0.036,45,164,0.9939,3.03,0.33,11,5
3888,6.6,0.33,0.4,2.65,0.041,35,86,0.98916,3.11,0.39,13.3,7
3889,7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6
3890,6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,5
3891,7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,6
3892,8,0.22,0.31,5.6,0.049,24,97,0.993,3.1,0.42,10.9,5
3893,6.5,0.33,0.72,1.1,0.061,7,151,0.993,3.09,0.57,9.5,4
3894,7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5
3895,5.8,0.3,0.12,1.6,0.036,57,163,0.99239,3.38,0.59,10.5,6
3896,5.5,0.32,0.13,1.3,0.037,45,156,0.99184,3.26,0.38,10.7,5
3897,7.3,0.32,0.34,6.6,0.032,24,112,0.99505,3.22,0.46,9.8,6
3898,5.8,0.17,0.3,1.4,0.037,55,130,0.9909,3.29,0.38,11.3,6
3899,6.5,0.26,0.32,6.65,0.059,34,104,0.99254,3.18,0.42,11.1,5
3900,5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6
3901,7.8,0.26,0.27,1.9,0.051,52,195,0.9928,3.23,0.5,10.9,6
3902,6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,7
3903,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6
3904,6.5,0.19,0.27,4.9,0.037,13,101,0.9916,3.17,0.41,11.8,6
3905,7.7,0.26,0.34,6.4,0.05,36,163,0.9937,3.19,0.7,11.5,6
3906,6,0.17,0.3,7.3,0.039,39,104,0.99252,2.91,0.57,11,6
3907,6.4,0.24,0.22,1.5,0.038,38,157,0.9934,3.41,0.55,9.9,6
3908,6.9,0.28,0.3,1.6,0.047,46,132,0.9918,3.35,0.38,11.1,7
3909,6.3,0.2,0.58,1.4,0.204,15,97,0.9931,3.16,0.43,10,6
3910,7.1,0.23,0.28,1.9,0.046,33,103,0.98997,3.12,0.31,12,5
3911,7.2,0.23,0.19,13.7,0.052,47,197,0.99865,3.12,0.53,9,5
3912,6.7,0.44,0.22,4.3,0.032,19,99,0.99015,3.26,0.53,12.8,7
3913,9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5
3914,6.7,0.53,0.29,4.3,0.069,20,114,0.99014,3.22,0.59,13.4,6
3915,9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6,6
3916,7.7,0.17,0.52,5.9,0.017,21,84,0.9929,3.14,0.4,11.9,7
3917,6.7,0.27,0.31,15.7,0.036,44,179,0.9979,3.26,0.56,9.6,5
3918,6.7,0.19,0.23,6.2,0.047,36,117,0.9945,3.34,0.43,9.6,6
3919,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.5666666666667,5
3920,6,0.32,0.3,1.9,0.033,41,142,0.98912,3.29,0.42,12.8,7
3921,7.5,0.17,0.71,11.8,0.038,52,148,0.99801,3.03,0.46,8.9,5
3922,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
3923,7.6,0.1,0.33,1,0.031,33,93,0.99094,3.06,0.68,11.2,6
3924,6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6
3925,6.1,0.32,0.25,1.7,0.034,37,136,0.992,3.47,0.5,10.8,7
3926,7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,6
3927,7.6,0.19,0.38,10.6,0.06,48,174,0.9962,3.13,0.38,10.5,6
3928,5,0.24,0.19,5,0.043,17,101,0.99438,3.67,0.57,10,5
3929,7.1,0.26,0.32,5.9,0.037,39,97,0.9934,3.31,0.4,11.6,6
3930,7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6
3931,6.2,0.16,0.47,1.4,0.029,23,81,0.99,3.26,0.42,12.2,6
3932,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,5
3933,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
3934,6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5
3935,8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5
3936,6.8,0.32,0.23,3.3,0.026,31,99,0.9896,3.1,0.4,12.4,6
3937,6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6
3938,6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,6
3939,6.7,0.27,0.12,1.3,0.041,62,138,0.9921,3.21,0.42,10,6
3940,6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7
3941,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
3942,6.2,0.24,0.28,12.2,0.049,54,133,0.9952,3.19,0.37,10.7,6
3943,7,0.29,0.54,10.7,0.046,59,234,0.9966,3.05,0.61,9.5,5
3944,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,5
3945,7.6,0.23,0.64,12.9,0.033,54,170,0.998,3,0.53,8.8,5
3946,7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8
3947,6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,5
3948,7,0.21,0.28,7.5,0.07,45,185,0.9966,3.34,0.55,9.4,5
3949,6.9,0.21,0.49,1.4,0.041,15,164,0.9927,3.25,0.63,11,5
3950,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6
3951,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5
3952,7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5
3953,6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,6
3954,5.5,0.375,0.38,1.7,0.036,17,98,0.99142,3.29,0.39,10.5,6
3955,7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,6
3956,6.4,0.39,0.21,1.2,0.041,35,136,0.99225,3.15,0.46,10.2,5
3957,6.8,0.23,0.29,12.2,0.035,38,236,0.9976,3.35,0.52,9.8,6
3958,6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6
3959,6.2,0.25,0.48,10,0.044,78,240,0.99655,3.25,0.47,9.5,6
3960,7.3,0.4,0.28,6.5,0.037,26,97,0.99148,3.16,0.58,12.6,7
3961,6.9,0.2,0.28,1.2,0.048,36,159,0.9936,3.19,0.43,9.1,6
3962,6.7,0.23,0.33,1.8,0.036,23,96,0.9925,3.32,0.4,10.8,6
3963,5.9,0.34,0.3,3.8,0.035,57,135,0.99016,3.09,0.34,12,6
3964,5.6,0.28,0.4,6.1,0.034,36,118,0.99144,3.21,0.43,12.1,7
3965,7.5,0.21,0.68,10.9,0.045,38,133,0.9978,3,0.36,8.7,5
3966,6.6,0.2,0.14,4.4,0.184,35,168,0.99396,2.93,0.45,9.4,6
3967,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6
3968,6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5
3969,6.6,0.35,0.26,2.7,0.045,19,129,0.98952,3.24,0.48,13,7
3970,6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,5
3971,6.5,0.28,0.29,2.7,0.038,26,107,0.9912,3.32,0.41,11.6,7
3972,9.3,0.34,0.49,7.3,0.052,30,146,0.998,3.17,0.61,10.2,5
3973,7.2,0.21,0.31,10.5,0.035,36,122,0.99478,3.12,0.4,10.6,6
3974,6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,5
3975,7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5
3976,7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6
3977,7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,5
3978,5.9,0.23,0.3,12.9,0.054,57,170,0.9972,3.28,0.39,9.4,5
3979,7.7,0.16,0.49,2,0.056,20,124,0.9948,3.32,0.49,10.7,6
3980,7.8,0.25,0.41,3.7,0.042,37,149,0.9954,3.36,0.45,10,6
3981,7.5,0.2,0.41,1.2,0.05,26,131,0.99133,3.19,0.52,11.1,5
3982,6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,4
3983,7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,7
3984,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,6
3985,6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6
3986,6.2,0.29,0.32,3.6,0.026,39,138,0.9892,3.31,0.37,13.1,7
3987,6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4
3988,7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5
3989,6.4,0.35,0.51,7.8,0.055,53,177,0.99502,3.12,0.45,9.6,5
3990,7.1,0.24,0.41,17.8,0.046,39,145,0.9998,3.32,0.39,8.7,5
3991,6.4,0.25,0.32,0.9,0.034,40,114,0.99114,3.31,0.58,10.8,7
3992,6,0.32,0.33,9.9,0.032,22,90,0.99258,3.1,0.43,12.1,7
3993,5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5
3994,7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6,5
3995,6.7,0.22,0.22,1.2,0.038,5,124,0.99098,3.1,0.37,11.2,4
3996,7.4,0.18,0.36,13.1,0.056,72,163,1,3.42,0.35,9.1,6
3997,6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6
3998,7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,7
3999,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,6
4000,6.8,0.45,0.28,26.05,0.031,27,122,1.00295,3.06,0.42,10.6,6
4001,6.8,0.37,0.51,11.8,0.044,62,163,0.9976,3.19,0.44,8.8,5
4002,7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7
4003,7.5,0.29,0.31,8.95,0.055,20,151,0.9968,3.08,0.54,9.3,5
4004,7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6
4005,6.2,0.47,0.19,8.3,0.029,24,142,0.992,3.22,0.45,12.3,6
4006,6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,7
4007,7.5,0.33,0.38,8.7,0.126,49,199,0.99711,2.98,0.57,9.4,5
4008,6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6
4009,7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7,6
4010,7.3,0.51,0.26,3.3,0.09,7,135,0.9944,3.01,0.52,8.8,5
4011,5.5,0.15,0.32,14,0.031,16,99,0.99437,3.26,0.38,11.5,8
4012,5.1,0.26,0.33,1.1,0.027,46,113,0.98946,3.35,0.43,11.4,7
4013,7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,7
4014,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5
4015,7,0.22,0.28,1.5,0.037,29,115,0.9927,3.11,0.55,10.5,6
4016,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7
4017,9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5,6
4018,7.1,0.12,0.32,9.6,0.054,64,162,0.9962,3.4,0.41,9.4,5
4019,6.4,0.31,0.53,8.8,0.057,36,221,0.99642,3.17,0.44,9.1,5
4020,8.5,0.18,0.3,1.1,0.028,34,95,0.99272,2.83,0.36,10,4
4021,7.1,0.27,0.28,1.25,0.023,3,89,0.98993,2.95,0.3,11.4,4
4022,6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12,7
4023,7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2,5
4024,7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,7
4025,7.1,0.24,0.41,17.8,0.046,39,145,0.9998,3.32,0.39,8.7,5
